"entrezgene_id","hgnc_id","uniprot_id","gene_name","description","type"
"e:112703","h:25107","Q6IPT2","FAM71E1","family with sequence similarity 71 member E1","gene with protein product"
"e:10512","h:10725","Q99985,F5H1Z7","SEMA3C","semaphorin 3C","gene with protein product"
"e:55703","h:30348","F5H1E6,B3KV73","POLR3B","RNA polymerase III subunit B","gene with protein product"
"e:5279","h:8960","Q92535","PIGC","phosphatidylinositol glycan anchor biosynthesis class C","gene with protein product"
"e:4494","h:7398","P04733,A8MWH4","MT1F","metallothionein 1F","gene with protein product"
"e:23329","h:29164","Q9Y2I9","TBC1D30","TBC1 domain family member 30","gene with protein product"
"e:59307","h:30575","C9JFX4,Q6IA17","SIGIRR","single Ig and TIR domain containing","gene with protein product"
"e:5962","h:9944","P35241","RDX","radixin","gene with protein product"
"e:80045","h:23687","E7ENU8","GPR157","G protein-coupled receptor 157","gene with protein product"
"e:1534","h:2571","P49447,B3KTA1","CYB561","cytochrome b561","gene with protein product"
"e:128218","h:28275","","TMEM125","transmembrane protein 125","gene with protein product"
"e:9525","h:10895","O75351","VPS4B","vacuolar protein sorting 4 homolog B","gene with protein product"
"e:25778","h:29043","Q6XUX3","DSTYK","dual serine/threonine and tyrosine protein kinase","gene with protein product"
"e:9314","h:6348","O43474","KLF4","Kruppel like factor 4","gene with protein product"
"e:55604","h:21581","Q5VZK9","CARMIL1","capping protein regulator and myosin 1 linker 1","gene with protein product"
"e:55653","h:14367","","BCAS4","breast carcinoma amplified sequence 4","gene with protein product"
"e:138429","h:28711","","PIP5KL1","phosphatidylinositol-4-phosphate 5-kinase like 1","gene with protein product"
"e:93517","h:29834","","SDR42E1","short chain dehydrogenase/reductase family 42E, member 1","gene with protein product"
"e:57758","h:30425","","SCUBE2","signal peptide, CUB domain and EGF like domain containing 2","gene with protein product"
"e:516","h:841","P05496,E7EQ97","ATP5G1","ATP synthase, H+ transporting, mitochondrial Fo complex subunit C1 (subunit 9)","gene with protein product"
"e:4056","h:6719","","LTC4S","leukotriene C4 synthase","gene with protein product"
"e:388407","h:32699","Q86X59","C17orf82","chromosome 17 open reading frame 82","unknown"
"e:55612","h:15889","G3V1L6","FERMT1","fermitin family member 1","gene with protein product"
"e:22982","h:29150","B4DPI5","DIP2C","disco interacting protein 2 homolog C","gene with protein product"
"e:5777","h:9658","F5H4Z1,P29350,Q53XS4","PTPN6","protein tyrosine phosphatase, non-receptor type 6","gene with protein product"
"e:3547","h:5948","","IGSF1","immunoglobulin superfamily member 1","gene with protein product"
"e:1312","h:2228","","COMT","catechol-O-methyltransferase","gene with protein product"
"e:119710","h:25142","Q86VG3","C11orf74","chromosome 11 open reading frame 74","gene with protein product"
"e:653583","h:30499","Q6NSJ2,Q96HZ0","PHLDB3","pleckstrin homology like domain family B member 3","gene with protein product"
"e:5074","h:8614","Q96IZ0","PAWR","pro-apoptotic WT1 regulator","gene with protein product"
"e:9885","h:15761","F8W926","OSBPL2","oxysterol binding protein like 2","gene with protein product"
"e:29988","h:13812","Q5VVW0","SLC2A8","solute carrier family 2 member 8","gene with protein product"
"e:1832","h:3052","P15924","DSP","desmoplakin","gene with protein product"
"e:7718","h:12953","P49910,Q53Z40","ZNF165","zinc finger protein 165","gene with protein product"
"e:158158","h:26464","A8K4M1","RASEF","RAS and EF-hand domain containing","gene with protein product"
"e:55336","h:17875","E5RIS0","FBXL8","F-box and leucine rich repeat protein 8","gene with protein product"
"e:79977","h:2799","Q6ISB3","GRHL2","grainyhead like transcription factor 2","gene with protein product"
"e:222171","h:22310","Q8IV56,A4D1A1","PRR15","proline rich 15","gene with protein product"
"e:51027","h:24263","Q9Y3E2","BOLA1","bolA family member 1","gene with protein product"
"e:145258","h:4612","P56915","GSC","goosecoid homeobox","gene with protein product"
"e:79581","h:30224","","SLC52A2","solute carrier family 52 member 2","gene with protein product"
"e:158584","h:26440","Q6GMR7","FAAH2","fatty acid amide hydrolase 2","gene with protein product"
"e:80004","h:26152","Q9H6T0","ESRP2","epithelial splicing regulatory protein 2","gene with protein product"
"e:63926","h:15803","Q9NU02","ANKEF1","ankyrin repeat and EF-hand domain containing 1","gene with protein product"
"e:79178","h:18987","G3V4J3","THTPA","thiamine triphosphatase","gene with protein product"
"e:53836","h:4538","Q9BY21","GPR87","G protein-coupled receptor 87","gene with protein product"
"e:202915","h:28797","","TMEM184A","transmembrane protein 184A","gene with protein product"
"e:9231","h:2904","","DLG5","discs large MAGUK scaffold protein 5","gene with protein product"
"e:84612","h:16245","Q9BYG5","PARD6B","par-6 family cell polarity regulator beta","gene with protein product"
"e:51096","h:24274","Q9Y5J1","UTP18","UTP18, small subunit processome component","gene with protein product"
"e:7784","h:13189","P21754","ZP3","zona pellucida glycoprotein 3","gene with protein product"
"e:23089","h:14005","","PEG10","paternally expressed 10","gene with protein product"
"e:8502","h:9026","","PKP4","plakophilin 4","gene with protein product"
"e:113802","h:26400","Q5T8I9","HENMT1","HEN1 methyltransferase homolog 1","gene with protein product"
"e:64223","h:24825","Q9BVC4","MLST8","MTOR associated protein, LST8 homolog","gene with protein product"
"e:153571","h:24226","","C5orf38","chromosome 5 open reading frame 38","gene with protein product"
"e:144577","h:26517","Q96MD2,F5H2Q3","C12orf66","chromosome 12 open reading frame 66","gene with protein product"
"e:54894","h:18505","Q68DV7","RNF43","ring finger protein 43","gene with protein product"
"e:57127","h:14572","F8W6Q8,F5H473,Q9H310,F8WEM6,B7Z8R8,F5GWZ4","RHBG","Rh family B glycoprotein (gene/pseudogene)","gene with protein product"
"e:151525","h:26697","Q8N9V3,D3DPA6","WDSUB1","WD repeat, sterile alpha motif and U-box domain containing 1","gene with protein product"
"e:5570","h:9018","Q9C010","PKIB","cAMP-dependent protein kinase inhibitor beta","gene with protein product"
"e:114884","h:16395","","OSBPL10","oxysterol binding protein like 10","gene with protein product"
"e:130576","h:27018","Q8NI32","LYPD6B","LY6/PLAUR domain containing 6B","gene with protein product"
"e:57449","h:29105","","PLEKHG5","pleckstrin homology and RhoGEF domain containing G5","gene with protein product"
"e:150590,e:51263","h:28436,h:14036","Q8WU43","C2orf15","chromosome 2 open reading frame 15","gene with protein product"
"e:780","h:2730","","DDR1","discoidin domain receptor tyrosine kinase 1","gene with protein product"
"e:51097","h:24275","E9PEA8,Q8NBX0","SCCPDH","saccharopine dehydrogenase (putative)","gene with protein product"
"e:6156","h:10333","E5RI99","RPL30","ribosomal protein L30","gene with protein product"
"e:57472","h:14099","Q9ULM6","CNOT6","CCR4-NOT transcription complex subunit 6","gene with protein product"
"e:9649","h:16851","","RALGPS1","Ral GEF with PH domain and SH3 binding motif 1","gene with protein product"
"e:55132","h:24704","Q659C4","LARP1B","La ribonucleoprotein domain family member 1B","gene with protein product"
"e:5618","h:9446","D6RAN9","PRLR","prolactin receptor","gene with protein product"
"e:10564","h:15853","F5H3H3,Q59FR3,Q86TH5,Q9Y6D5","ARFGEF2","ADP ribosylation factor guanine nucleotide exchange factor 2","gene with protein product"
"e:126695","h:26624","Q68D65","KDF1","keratinocyte differentiation factor 1","gene with protein product"
"e:8895","h:2316","E5RHZ0","CPNE3","copine 3","gene with protein product"
"e:402415","h:29845","Q6PP77","XKRX","XK related, X-linked","gene with protein product"
"e:95681","h:12370","F8WAV3","CEP41","centrosomal protein 41","gene with protein product"
"e:123099","h:20113","Q6QHC5","DEGS2","delta 4-desaturase, sphingolipid 2","gene with protein product"
"e:2539","h:4057","E7EM57","G6PD","glucose-6-phosphate dehydrogenase","gene with protein product"
"e:23576","h:2715","B1AKK2,O94760,Q5HYC8","DDAH1","dimethylarginine dimethylaminohydrolase 1","gene with protein product"
"e:27237","h:15515","B3KTS4,Q5VV41","ARHGEF16","Rho guanine nucleotide exchange factor 16","gene with protein product"
"e:130026","h:14442","C9JDK6","ICA1L","islet cell autoantigen 1 like","gene with protein product"
"e:23352","h:30313","Q5T4S7","UBR4","ubiquitin protein ligase E3 component n-recognin 4","gene with protein product"
"e:5443","h:9201","P01189,Q53T23,Q6FHC8","POMC","proopiomelanocortin","gene with protein product"
"e:677","h:1107","G3V2D5","ZFP36L1","ZFP36 ring finger protein like 1","gene with protein product"
"e:81607","h:19688","Q96NY8","NECTIN4","nectin cell adhesion molecule 4","gene with protein product"
"e:91894","h:30531","Q96A22","C11orf52","chromosome 11 open reading frame 52","gene with protein product"
"e:10224","h:20878","F8WDY2","ZNF443","zinc finger protein 443","gene with protein product"
"e:89846","h:16027","Q5JSP0","FGD3","FYVE, RhoGEF and PH domain containing 3","gene with protein product"
"e:55204","h:24882","","GOLPH3L","golgi phosphoprotein 3 like","gene with protein product"
"e:54107","h:13546","Q9NRF9","POLE3","DNA polymerase epsilon 3, accessory subunit","gene with protein product"
"e:11254","h:11047","","SLC6A14","solute carrier family 6 member 14","gene with protein product"
"e:84942","h:25928","Q6P4I2","WDR73","WD repeat domain 73","gene with protein product"
"e:201895","h:27321","D6R9U3","SMIM14","small integral membrane protein 14","gene with protein product"
"e:10809","h:10666","","STARD10","StAR related lipid transfer domain containing 10","gene with protein product"
"e:29994","h:963","","BAZ2B","bromodomain adjacent to zinc finger domain 2B","gene with protein product"
"e:3229","h:5125","P31276","HOXC13","homeobox C13","gene with protein product"
"e:23178","h:17270","","PASK","PAS domain containing serine/threonine kinase","gene with protein product"
"e:7249","h:12363","","TSC2","tuberous sclerosis 2","gene with protein product"
"e:79767","h:17289","","ELMO3","engulfment and cell motility 3","gene with protein product"
"e:7178","h:12022","","TPT1","tumor protein, translationally-controlled 1","gene with protein product"
"e:85415","h:19974","A8MT19","RHPN2","rhophilin Rho GTPase binding protein 2","gene with protein product"
"e:11161","h:1187","Q9UKR5","C14orf1","chromosome 14 open reading frame 1","gene with protein product"
"e:11043","h:7096","Q9UJV3","MID2","midline 2","gene with protein product"
"e:221092","h:25451","Q1KMD3","HNRNPUL2","heterogeneous nuclear ribonucleoprotein U like 2","gene with protein product"
"e:5590","h:9412","Q05513,F2Z3C5","PRKCZ","protein kinase C zeta","gene with protein product"
"e:10279","h:9480","","PRSS16","protease, serine 16","gene with protein product"
"e:10053","h:558","Q9Y6Q5","AP1M2","adaptor related protein complex 1 mu 2 subunit","gene with protein product"
"e:57473","h:29212","Q96KM6","ZNF512B","zinc finger protein 512B","gene with protein product"
"e:54518","h:17379","Q7Z5R6","APBB1IP","amyloid beta precursor protein binding family B member 1 interacting protein","gene with protein product"
"e:476","h:799","","ATP1A1","ATPase Na+/K+ transporting subunit alpha 1","gene with protein product"
"e:51633","h:24281","","OTUD6B","OTU domain containing 6B","gene with protein product"
"","h:39525","","RNPS1P1","RNA binding protein with serine rich domain 1 pseudogene 1","pseudogene"
"e:3547","h:5948","Q8N6C5","IGSF1","immunoglobulin superfamily member 1","gene with protein product"
"e:23189","h:19309","Q14678","KANK1","KN motif and ankyrin repeat domains 1","gene with protein product"
"e:29127","h:9804","Q9H0H5","RACGAP1","Rac GTPase activating protein 1","gene with protein product"
"e:2444","h:3955","P42685","FRK","fyn related Src family tyrosine kinase","gene with protein product"
"e:1232","h:1604","P51677","CCR3","C-C motif chemokine receptor 3","gene with protein product"
"","h:28060","","OLMALINC","oligodendrocyte maturation-associated long intergenic non-coding RNA","RNA, long non-coding"
"e:152185","h:25083","","SPICE1","spindle and centriole associated protein 1","gene with protein product"
"e:91862","h:30525","Q96A59,Q9BSH2","MARVELD3","MARVEL domain containing 3","gene with protein product"
"e:734","h:1355","Q9Y236","OSGIN2","oxidative stress induced growth inhibitor family member 2","gene with protein product"
"e:58495","h:15804","Q9BRP0","OVOL2","ovo like zinc finger 2","gene with protein product"
"e:23338","h:22984","D6R9B8","JADE2","jade family PHD finger 2","gene with protein product"
"e:147798","h:22998","","TMC4","transmembrane channel like 4","gene with protein product"
"e:5777","h:9658","","PTPN6","protein tyrosine phosphatase, non-receptor type 6","gene with protein product"
"e:11034","h:15750","P60981","DSTN","destrin, actin depolymerizing factor","gene with protein product"
"e:4926","h:8059","F5GWA2","NUMA1","nuclear mitotic apparatus protein 1","gene with protein product"
"e:343990","h:33454","C9JK00","KIAA1211L","KIAA1211 like","gene with protein product"
"e:1677","h:2773","G3XAD0,O76075,Q96P73,Q96P72","DFFB","DNA fragmentation factor subunit beta","gene with protein product"
"e:23081","h:17071","","KDM4C","lysine demethylase 4C","gene with protein product"
"e:6936","h:1317","P16383","GCFC2","GC-rich sequence DNA-binding factor 2","gene with protein product"
"e:340120","h:33736","D6RH12","ANKRD34B","ankyrin repeat domain 34B","gene with protein product"
"e:159090","h:30490","Q7Z309","FAM122B","family with sequence similarity 122B","gene with protein product"
"e:153562","h:26401","D6RA09","MARVELD2","MARVEL domain containing 2","gene with protein product"
"e:91833","h:19667","","WDR20","WD repeat domain 20","gene with protein product"
"e:57530","h:17429","Q9P2M7","CGN","cingulin","gene with protein product"
"e:79673","h:14209","","ZNF329","zinc finger protein 329","gene with protein product"
"e:999","h:1748","F5GYI6,A8K1U7,P12830,Q9UII8","CDH1","cadherin 1","gene with protein product"
"e:388564","h:40042","C9JI98","TMEM238","transmembrane protein 238","gene with protein product"
"e:59307","h:30575","Q6IA17","SIGIRR","single Ig and TIR domain containing","gene with protein product"
"e:1741","h:2902","Q5JUW6","DLG3","discs large MAGUK scaffold protein 3","gene with protein product"
"e:150726","h:29409","Q8TF61","FBXO41","F-box protein 41","gene with protein product"
"e:11022","h:11713","Q5SZR4,Q9Y2W6,B7ZAG4,Q5SZR5","TDRKH","tudor and KH domain containing","gene with protein product"
"e:92305","h:25137","A0AVI4","TMEM129","transmembrane protein 129","gene with protein product"
"e:92667","h:16205","Q9BQP7","MGME1","mitochondrial genome maintenance exonuclease 1","gene with protein product"
"e:399687","h:31104","Q92614","MYO18A","myosin XVIIIA","gene with protein product"
"e:81539","h:13447","","SLC38A1","solute carrier family 38 member 1","gene with protein product"
"e:117143","h:30631","Q96BN2","TADA1","transcriptional adaptor 1","gene with protein product"
"e:79979","h:25748","F2Z384,Q96GJ1","TRMT2B","tRNA methyltransferase 2 homolog B","gene with protein product"
"e:89797","h:15997","","NAV2","neuron navigator 2","gene with protein product"
"e:10299","h:30550","","MARCH6","membrane associated ring-CH-type finger 6","gene with protein product"
"e:7026","h:7976","Q3KQR7","NR2F2","nuclear receptor subfamily 2 group F member 2","gene with protein product"
"e:196264","h:27279","Q6UWV2,B4DLD5,E9PPB1,B4E2I8,A8K025","MPZL3","myelin protein zero like 3","gene with protein product"
"e:114569","h:13634","Q969L2","MAL2","mal, T-cell differentiation protein 2 (gene/pseudogene)","gene with protein product"
